Id,Title,Body,Tags,CreationDate,Y
34657545,sql server login failed for user client computer,"I am using sql sever r2 dadabase as a remote server having mixed mode sql authentication...
when run my c# program from client computer to access database with following connection string:-
""Data Source=192.168.1.101\SQLEXPRESS,1433;Initial Catalog=Login; Integrated Security=true;Connection timeout=30; User ID=sa;Password=23456""

and facing an error :-
Login failed for user 'VAIO\Guest'.

'VAIO' is remote PC.",<c#><sql-server>,2016-01-07 14:24:39,LQ_EDIT
34657942,How can I change the format of the phone number in my example?,"I have this sample:

[link][1]


  [1]: http://jsfiddle.net/Xxk3F/2864/

**CODE HTML:**

    <input class="""" type=""text"" name=""primary_phone"" id=""primary_phone"" maxlength=""10"" placeholder=""1234567890"">

**CODE CSS:**

    $( ""#primary_phone"" ).blur(function() {
      			text = $(this).val().replace(/(\d{3})(\d{3})(\d{4})/, ""$1-$2-$3"");
            $(this).val(text);
    });

At this time, the format is the next phone

    123-123-1123

I want to have the next form:

    (123)456-7890

How can I change the format to whatever shape that I want?

Thanks in advance!
",<javascript><jquery>,2016-01-07 14:43:22,LQ_EDIT
34658888,R how to remove first row of duplicate values from a big column,"<p>in R I have a file (df) consisting in 2 very big columns, A and B (aprox. 1000000 elements each). I know I have many duplicate values in A. I know how to remove the duplicates (remove second rows of each duplicate):</p>

<pre><code>df1 = df[!duplicated(df$A), ] 
</code></pre>

<p>but I would like to remove the first rows in the duplicate and keep the second rows. For instance, in the following example, I would like to remove 71 T and keep 71 C, NOT the other way around:</p>

<pre><code>A   B

4   A
8   C
21  T
71  T
71  C
74  C
75  G
78  C
86  T
</code></pre>

<p>Thanks very much in advance</p>
",<r><duplicates><row>,2016-01-07 15:25:20,LQ_CLOSE
34658988,Powershell application runs in windows 7 but not windows 10,"I have created an app for back up and restore of computers. I also allows modification of ADObjects through the use of custom Profile.ps1 file. The app runs fine in the ISE with no errors and works properly no errors in Windows 7. However when I try to run it in a newly imaged Windows 10 machine I get ""Property Can Not Be Found"" errors on all my object propertys. The thing is I can read all the propetys when I fill comboboxes fine. The error only occurs when the form is submitted. I will attach 1 of the forms I am having a problem with. Again it runs fine in Windows 7 But not Windows 10. could this be a problem with Microsoft updates. Also ""Yes"" I am setting ""Set-ExecutionPolicy -Scope Process -ExecutionPolicy Unrestricted"". Thanks",<powershell><windows-10>,2016-01-07 15:30:12,LQ_EDIT
34659252,Polymer - Animating a DIV,"<p>I am learning Polymer. I have a element that includes a <code>div</code>. I want to animate that div's height. In an attempt to do this, I've got the following:</p>

<p><strong>my-element.html</strong></p>

<pre><code>&lt;dom-module id=""my-element""&gt;    
  &lt;template&gt;
    &lt;div id=""container"" style=""height:100px; background-color:green; color:white;""&gt;
      Hello!
    &lt;/div&gt;

    &lt;paper-button on-click=""_onTestClick""&gt;Expand&lt;/paper-button&gt;
  &lt;/template&gt;

  &lt;script&gt;
    Polymer({
      is: 'my-element',

      _onTestClick: function() {
        // expand the height of container
      }
    });    
  &lt;/script&gt;
&lt;/dom-module&gt;
</code></pre>

<p>I then used the grow height animation shown <a href=""https://github.com/PolymerElements/paper-menu-button/blob/master/paper-menu-button-animations.html"">here</a> for inspiration. So, I basically, have a animation defined like this:</p>

<pre><code>Polymer({
  is: 'grow-height-animation',
  behaviors: [
    Polymer.NeonAnimationBehavior
  ],
  configure: function(config) {
    var node = config.node;
    var rect = node.getBoundingClientRect();
    var height = rect.height;
    this._effect = new KeyframeEffect(node, [{
      height: (height / 2) + 'px'
    }, {
      height: height + 'px'
    }], this.timingFromConfig(config));
    return this._effect;
  }
});
</code></pre>

<p>My challenge is, I do not understand how to integrate this animation with the <code>div</code> element with the id of ""container"". Everything I see seems like it only works on Polymer elements. Yet, I'm trying to figure out how to animate the <code>div</code> using Polymer. What am I missing?</p>

<p>Thanks!</p>
",<javascript><polymer>,2016-01-07 15:41:51,HQ
34659952,Converting NSDictionary to JSON in Objective C,"<p>i want to generate a JSON in Objective C , below is an example, one dictionary which has some fields, and within that dictionary i want to add another dictionary. i.e. Student dictionary can have subjects dictionary(which can have multiple items.</p>

<pre><code>{
    ""student"": {
        ""name"": ""b"",
        ""std"": ""d"",
        ""subjects"": [{""id"":""1"",""id"":""2"",""id"":""3""}]
}}
</code></pre>

<p>I am trying using NSJSONSerialization , i tried first creating json string of subjects dictionary but, after converting final JSON of main dictionary its showing (Slash) which is breaking json. i added subjects inside main dictionary then after converting its showing subjects json starting with <strong>(</strong></p>

<p>Any suggestion what m i missing?</p>

<p>Thanks</p>
",<ios><objective-c>,2016-01-07 16:13:12,LQ_CLOSE
34660049,What am I doing wrong?,">I keep getting an out of bounds error. Want to check for duplicates. there is more after this, but for right now all thats important. its for a school project. it says the the Array list is index:1 size: 1 out of bounds exception






ArrayList <Integer> lottery = new ArrayList<Integer>();
        
      
        for (int n=0; n<4;)
       { 
        int number = 0;
        int first = 0;
        int value = 0;
        boolean found = false;
        first =(int)(Math.random()*42 +1);
        lottery.add(first);
        count[first]++;
        
      
        for (int i=1; i<6;)
        {
            number = (int)(Math.random()*42 +1);
             
            for(int k = 0; k<6; )
            {
                   // here value = lottery.get(k);
                    if (value == number)
                    {
                        found = true;
                         
                    }
                    else
                    {
                        found = false;
                    }
                    
                    if (found == true)
                          { 
                              number = (int)(Math.random()*42 +1);
                              
                          }
                          else 
                          {
                                k++;
                
                        }
                  
                  
                      
                }
                System.out.println(""number "" + (i+1) + "": "" + number);
            if ( found == false)
        
                {
                    lottery.add(number);
                    count[number] ++;
                    i++;
                    
                    
                }
           
        }",<java><error-handling><runtime-error>,2016-01-07 16:17:13,LQ_EDIT
34660500,Mobile Safari multi select bug,"<p>If found a really annoying bug on the current (iOS 9.2) mobile safari (first appearing since iOS 7!)</p>

<p>If you using multi select fields on mobile safari - like this:</p>

<pre class=""lang-html prettyprint-override""><code>&lt;select multiple&gt;
    &lt;option value=""test1""&gt;Test 1&lt;/option&gt;
    &lt;option value=""test2""&gt;Test 2&lt;/option&gt;
    &lt;option value=""test3""&gt;Test 3&lt;/option&gt;
&lt;/select&gt;
</code></pre>

<p>You will have problems with automatically selection!</p>

<p>iOS is automatically selecting the first option after you opened the select (without any user interaction) - but it will not show it to you with the blue select ""check"".</p>

<p>So if you now select the second option, the select will tell you that two options are selected (but only highlighting one as selected)...</p>

<p>If you now close and open the select again, iOS will automatically deselect the first value - if you repeat, it will be selected again without any user interaction.</p>

<p>Thats a really annoying system bug, which is breaking the user experience!</p>
",<html><ios><select><mobile-safari><multi-select>,2016-01-07 16:38:39,HQ
34660727,cloud 9.io css google chome error,"I have been getting an error from Google chrome saying
: Failed to load resource: the server responded with a status 404 error. 

I linked the path to the correct folder in cloud 9 project, but there is another project with the same format as my current one and it works fine. I am also using Semantic ui does that have anything to do with it?",<css><google-chrome><cloud9-ide><semantic-ui>,2016-01-07 16:49:21,LQ_EDIT
34661027,"Javascript working on local, not working online","<p>I've just uploaded my website and something is wrong. I have a smooth scrolling when clicking in the navigation menù, and it worked on local (I used brackets), now it's not. Also, when I access to the site from my phone, the menù doesn't open.
Can someone help please? The site is <a href=""http://www.chiarabonsignore.com"" rel=""nofollow"">http://www.chiarabonsignore.com</a></p>
",<javascript>,2016-01-07 17:02:51,LQ_CLOSE
34661210,How to bind Kibana to multiple host names / IPs,"<p>Is there a way to bind Kibana to more than one IP address using kibana's config file: <code>kibana.yml</code>? 
Right now, if I modify the line<br>
<code>server.host: ""127.0.0.1""</code><br>
to<br>
<code>server.host: [""127.0.0.1"",""123.45.67.89""]</code><br>
which is valid YML, I get an error.<br>
Is there any way to accomplish this from within Kibana or do I need to do it through a proxy/nginx?</p>
",<kibana>,2016-01-07 17:12:04,HQ
34661853,"Django REST Framework : ""This field is required."" with required=False and unique_together","<p>I want to save a simple model with Django REST Framework. The only requirement is that <code>UserVote.created_by</code> is set automatically within the <code>perform_create()</code> method. This fails with this exception:</p>

<pre><code>{
    ""created_by"": [
        ""This field is required.""
    ]
}
</code></pre>

<p>I guess it is because of the unique_together index.</p>

<p>models.py:</p>

<pre><code>class UserVote(models.Model):
    created_by = models.ForeignKey(User, related_name='uservotes')
    rating = models.ForeignKey(Rating)

    class Meta:
        unique_together = ('created_by', 'rating')
</code></pre>

<p>serializers.py</p>

<pre><code>class UserVoteSerializer(serializers.ModelSerializer):
    id = serializers.IntegerField(read_only=True)
    created_by = UserSerializer(read_only=True)

    class Meta:
        model = UserVote
        fields = ('id', 'rating', 'created_by')
</code></pre>

<p>views.py</p>

<pre><code>class UserVoteViewSet(viewsets.ModelViewSet):
    queryset = UserVote.objects.all()
    serializer_class = UserVoteSerializer
    permission_classes = (IsCreatedByOrReadOnly, )

    def perform_create(self, serializer):
        serializer.save(created_by=self.request.user)
</code></pre>

<p>How can I save my model in DRF without having the user to supply <code>created_by</code> and instead set this field automatically in code?</p>

<p>Thanks in advance!</p>
",<python><django><database><django-rest-framework><unique>,2016-01-07 17:49:11,HQ
34662574,Node.JS: Getting error : [nodemon] Internal watch failed: watch ENOSPC,"<p>I just installed <code>Node.js</code> on my <code>Ubuntu 14.04</code> operating system for the first time. I also installed <code>npm</code>. The next step in my installation process was installing <code>nodemon</code>. This all worked out fine. </p>

<hr>

<p><strong><em>But, when I run <code>nodemon</code> by typing <code>nodemon app.js</code> in my command line, I get the following error...</em></strong> </p>

<p><code>[nodemon] 1.8.1
[nodemon] to restart at any time, enter</code>rs<code>
[nodemon] watching: *.*
[nodemon] starting</code>node app.js<code>
[nodemon] Internal watch failed: watch ENOSPC
</code></p>

<p><strong><em>In the command line below the error...</em></strong></p>

<pre><code>alopex@Alopex:~/Desktop/coding_dojo/week-9/javascript/node/testing_node$ Hello World
</code></pre>

<p>Why is this happening? Is this normal behavior for nodemon? If not, how can I fix it? </p>

<hr>

<p><strong><em>Side notes...</em></strong></p>

<p>1) <code>app.js</code> is a <code>Javascript</code> file with <code>console.log(111)</code> inside of it.<br>
2) <code>node</code> version is <code>v0.10.25</code><br>
3) <code>npm</code> version is <code>1.3.10</code><br>
4) <code>nodemon</code> version is <code>1.8.1</code><br>
5) <code>ubuntu</code> version is...<br></p>

<pre><code>Distributor ID: Ubuntu
Description:    Ubuntu 14.04.3 LTS
Release:    14.04
Codename:   trusty
</code></pre>
",<javascript><node.js>,2016-01-07 18:31:37,HQ
34662879,Protractor - Wait for multiple elements,"<p>I am trying to wait for multiple elements on the page, I don't know how many there could be but there will be at least one. I understand waiting for a single element using the following, which works fine.</p>

<pre><code>var EC = protractor.ExpectedConditions;
    browser.wait(EC.presenceOf(element(by.css(""h3[title='Test Form']""))), 10000);
    expect(element(by.css(""h3[title='Test Form']"")).isPresent()).toBeTruthy();
</code></pre>

<p>I wanted to change this slightly to wait for multiple elements and so tried the below (adding .all to element).</p>

<pre><code>var EC = protractor.ExpectedConditions;
    browser.wait(EC.presenceOf(element.all(by.css(""h3[title='Test Form']""))), 10000);
    expect(element.all(by.css(""h3[title='Test Form']"")).isPresent()).toBeTruthy();
</code></pre>

<p>Unfortunately when I try this I get </p>

<pre><code>Cannot read property 'bind' of undefined
</code></pre>

<p>Any help on this would be very much appreciated.</p>

<p>p.s. Newbie to Protracor and its quirks. </p>
",<javascript><protractor>,2016-01-07 18:48:55,HQ
34663335,C vs C++ sizeof,"<p>I just came across this simple code snippet and am wondering why output of this program when it's compiled by a C compiler is <code>4</code> and when it's compiled by a C++ one is <code>8</code>.</p>

<pre><code>#include &lt;stdio.h&gt;

int x;

int main(){
    struct x {int a; int b;};
    printf(""%d"", sizeof(x));
    return 0;
}
</code></pre>

<p>C++ output is rational (<code>8 = 4 + 4 = sizeof(x.a) + sizeof(x.b)</code>), but output of C isn't. So, how does <code>sizeof</code> work in C?</p>

<ul>
<li>C : <a href=""https://ideone.com/zj5Qd2"">https://ideone.com/zj5Qd2</a></li>
<li>C++ : <a href=""https://ideone.com/ZZ4v6S"">https://ideone.com/ZZ4v6S</a></li>
</ul>

<p>Seems C prefers global variables over local ones. Is it right?</p>
",<c++><c><sizeof>,2016-01-07 19:16:31,HQ
34663911,[VB6]No experience with it but I need it,"    Private Sub cmdtiehack_Click()     
    Dim hwnd     
    hwnd = FindWindow(vbNullString, ""Window name"")          

    If hwnd = 0 Then         
    MsgBox ""Program is not open""         
    Else         
    Dim Retval As Long     
    Retval = ShellExecute(Me.hwnd, ""open"", ""5.exe"", _     0, 0, SW_HIDE)     
    Delay 1     
    Retval = ShellExecute(Me.hwnd, ""open"", ""6.exe"", _     0, 0, SW_HIDE)     
    End If 
    End Sub

I didn't use VB in past, but I can't see where's the error. Should I compile it or save like a .vbs just by using Notepad? Thanks for advice.",<vbscript><vb6>,2016-01-07 19:49:54,LQ_EDIT
34664131,Camera2 ImageReader freezes repeating capture request,"<p>I'm trying to capture image data from the camera using the camera2 API. I've mostly used code taken from the android Capture2RAW example. Only a few images come through (i.e. calls to onImageAvailable) before stopping completely. I've tried capturing using the RAW_SENSOR and JPEG formats at different sizes with the same results. What am I doing wrong?</p>

<pre><code>this.mImageReader = ImageReader.newInstance(width, height, ImageFormat.RAW_SENSOR, /*maxImages*/ 1);
Surface surface = this.mImageReader.getSurface();
final List&lt;Surface&gt; surfaces = Arrays.asList(surface);
this.mCamera.createCaptureSession(surfaces, new CameraCaptureSession.StateCallback() {
    // Callback methods here
}, null);
CaptureRequest.Builder captureRequestBuilder;
captureRequestBuilder = this.mCamera.createCaptureRequest(CameraDevice.TEMPLATE_PREVIEW);
captureRequestBuilder.addTarget(surface);
this.mCaptureRequest = captureRequestBuilder.build();
this.mCaptureSession.setRepeatingRequest(mCaptureRequest, null, null);
</code></pre>
",<android><android-camera2>,2016-01-07 20:03:14,HQ
34664416,How to check if the dates are of same format in PERL?,"<p>I have a .csv file.
The second column are dates.</p>

<p>The dates maye not be of the same format.</p>

<p>how can I check to make sure if they are in same format or if I can use some method to change all dates into 1 specific format?</p>
",<perl>,2016-01-07 20:19:58,LQ_CLOSE
34664705,Why I cannot assign event listner to a button?,"Here's the code to add event listeners to all the button elements in my html. Why does it not work?

    window.onload = function(){
        addEvListeners();
        // This function is to assign ELs to buttons in my HTML
        function addEvListeners(){
            var target = document.getElementsByTagName(""button"");
            for (i = 0; i <= target.length - 1; i ++){
                target[i].addEventListener(""click"", function(){model();},false);
            }
        }
        function model(){
            return true; // just for placeholder
        }
    }",<javascript><dom-events><addeventlistener><event-listener>,2016-01-07 20:38:22,LQ_EDIT
34664709,What type of weather chart is this?,"<p>I like the look of this chart for weather data but I do not know the name of the chart type.</p>

<p>I may try to render my own version but I would like to know if any chart libraries (Javscript Based) support it but I need to know its name.</p>

<p>Maybe someone has written it for D3.js ?</p>

<p><a href=""https://i.stack.imgur.com/Imvb6.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Imvb6.jpg"" alt=""enter image description here""></a></p>
",<javascript><d3.js><charts><weather>,2016-01-07 20:38:39,LQ_CLOSE
34664810,Create an application that loads a website?,"<p>I have an existing MVC web application and I want to create a native application for Android, IOS, and PC that, when launched, navigates to a website but does not show typical browser features such as the URL bar, navigation buttons, bookmarks, etc.</p>

<p>Are there any tools that will allow me to do this for one or more of the targeted platforms?</p>
",<android><ios><asp.net-mvc>,2016-01-07 20:45:16,LQ_CLOSE
34664853,Sequelize composite unique constraint,"<p>Defining model:</p>

<pre><code>export default function(sequelize, DataTypes) {
   return sequelize.define('Item', {
       minor: DataTypes.INTEGER,
       major: DataTypes.INTEGER,
   });
}
</code></pre>

<p>Can I define the pair minor and major as a composite UNIQUE constraint?</p>
",<mysql><node.js><sequelize.js>,2016-01-07 20:47:58,HQ
